Survived,Pclass,Age,SibSp,Parch,Fare,CabinMissing,FamilySize,IsAlone,FarePerPerson,Pclass_Fare,Age_Title,LogFare,LogAge,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
0,3,-0.3092756154954491,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,25.0,-0.7880629125377953,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.008454885664196365,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,29.0,-0.8059607675574288,0.21569817843042113,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,2.6989316828170784,0,0,-0.10999386513144661,0,1,1,0.26044089100184115,26.55,65.0,0.37131944389592797,1.4920208448838612,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1,0.4427762090826827,1,0,0.4855907965147383,0,2,0,0.23863155964117483,51.8625,0.0,1.0500242415540113,0.5108328898518398,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,2,1.5708539459498805,0,0,-0.4876386579974721,1,1,1,-0.30527994671725833,21.0,0.0,-0.5385497616659674,1.0746575823711766,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,25.0,-0.8231713196326232,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1.4204435810342542,0,0,-0.10999386513144661,0,1,1,0.26044089100184115,26.55,48.0,0.37131944389592797,1.009898575843634,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,3,0.36757102662486957,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,34.0,-0.7880629125377953,0.4652310214263179,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1.345238398576441,0,0,0.17118091834201157,0,1,1,0.6816473714219806,38.5,47.0,0.7465522203872704,0.9765209134031356,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,2,1.4204435810342542,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,48.0,-0.3336856715246667,1.009898575843634,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,25.0,-0.7880629125377953,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.6683917564561223,0,0,-0.5688146415107299,1,1,1,-0.4268834912737003,21.15,38.0,-0.9100091616240019,0.640402765438825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,0.06675029679361683,0,0,-0.7346959991247785,1,1,1,-0.675377691019473,0.0,30.0,-3.082133996176616,0.26877700830987145,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,2.0220850406967594,0,0,-0.10999386513144661,1,1,1,0.26044089100184115,26.55,56.0,0.37131944389592797,1.2547051110241825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5529323838668316,1,1,1,-0.4030914934257008,23.174999999999997,25.0,-0.8261511522345888,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-2.1330012900974187,2,1,-0.28156224744554,1,4,0,-0.5056764198505364,57.774899999999995,0.0,0.05113795041361231,-4.384138387208003,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-0.3092756154954491,0,0,-0.5641087873940193,1,1,1,-0.4198340104298486,21.75,25.0,-0.884450804505842,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.6683917564561223,0,0,-0.5308736926947507,1,1,1,-0.3700470519701459,25.987499999999997,38.0,-0.7198607416515719,0.640402765438825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,0.29236584416705635,1,2,-0.08175874043118304,1,4,0,-0.4308488242483669,55.5,0.0,0.4157219393132522,0.4183071772010659,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-0.45968598041107545,0,0,-0.41018735801759065,0,1,1,-0.189256066248725,27.5834,0.0,-0.2763966271714634,-0.14551751531827087,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,3,-0.5348911628688886,0,0,-0.5032267997590759,1,1,1,-0.32863135201251714,29.512500000000003,0.0,-0.6003439244759702,-0.21441128597586506,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.8188021213717487,0,0,0.4888260712199769,0,1,1,1.1574873283819709,52.0,40.0,1.0527296294545725,0.7213575976808891,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,0.36757102662486957,1,0,-0.2405813168701657,1,2,0,-0.30527994671725833,42.0,34.0,0.13703458990304354,0.4652310214263179,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.008454885664196365,1,0,-0.5689134644471808,1,2,0,-0.5512046106954471,21.1374,29.0,-0.9105526690472554,0.21569817843042113,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.5348911628688886,0,0,-0.5577370609199931,1,1,1,-0.41028901336727336,22.5624,22.0,-0.8508150343788017,-0.21441128597586506,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-2.038994812025152,0,1,-0.44558008682937117,1,2,0,-0.4588264513474033,36.8625,0.0,-0.3880843805546274,-3.5116328014824925,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-1.51255853482046,5,2,0.36882679124385664,1,8,0,-0.4687397837840698,140.7,0.0,0.947359378849738,-1.5626906554610969,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,2,0.06675029679361683,0,0,-0.7346959991247785,1,1,1,-0.675377691019473,0.0,30.0,-3.082133996176616,0.26877700830987145,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,1.5708539459498805,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,50.0,-0.7880629125377953,1.0746575823711766,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,2.548521317901452,0,0,-0.5091091174049641,1,1,1,-0.3374432030673318,28.762500000000003,0.0,-0.6246495966932719,1.4422089369544315,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,1,-0.3092756154954491,1,0,1.4083311422087608,0,2,0,0.929774998163873,91.0792,25.0,1.6279824295619338,-0.01594763973128568,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.5724937540977952,3,1,-0.1354831239546096,1,5,0,-0.49585067721335474,76.4001,0.0,0.3295414409834525,-0.2499898451208754,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.4427762090826827,1,0,1.3829383533949904,0,2,0,0.910755498847161,90.0,0.0,1.6157041728918846,0.5108328898518398,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,1,2.172495405612386,0,0,-0.03587666279325473,0,1,1,0.3714702142925055,29.7,58.0,0.48406702968622406,1.3105299284608571,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,0.06675029679361683,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,30.0,-0.7880629125377953,0.26877700830987145,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-1.51255853482046,1,1,-0.36058059684628596,1,3,0,-0.48856644865740273,47.7,0.0,-0.13762600832273136,-1.5626906554610969,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-0.3092756154954491,1,0,-0.26489411216415104,1,2,0,-0.3234905181071383,59.900099999999995,25.0,0.08693352902323323,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.6100963453267019,0,0,-0.5641087873940193,1,1,1,-0.4198340104298486,21.75,21.0,-0.884450804505842,-0.28636798900765603,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1.9468798582389464,0,0,-0.017053246326412325,0,1,1,0.3996681376679123,30.5,55.0,0.5108582378319145,1.226053756399034,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,3.1501627775639576,0,0,0.4301017176975453,1,1,1,1.0695168569315452,49.5042,71.0,1.0024948213866767,1.632871318573247,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,3,-0.6100963453267019,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,21.0,-0.7880629125377953,-0.28636798900765603,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.39450274624659437,1,1,1,-0.16576014659616733,43.3749,25.0,-0.23048961900810686,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1.8716746757811333,1,0,1.106862362856988,0,2,0,0.703971314884248,78.2667,0.0,1.4719408586436735,1.1968861334624432,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.3794040133131284,1,1,1,-0.1431418873086691,45.3,25.0,-0.18813048708041388,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,-0.3092756154954491,1,2,2.831164957812677,0,4,0,0.6600583363376848,151.55,0.0,2.153751916417376,-0.01594763973128568,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,3,-0.3844807979532623,0,0,-0.5512665115095161,1,1,1,-0.4005959772069773,23.3874,24.0,-0.8177342857855271,-0.07943653299099825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.9109170751579546,0,0,-0.5308736926947507,1,1,1,-0.3700470519701459,25.987499999999997,17.0,-0.7198607416515719,-0.6112055388695674,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.6100963453267019,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,0.0,-0.8231713196326232,-0.28636798900765603,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.5724937540977952,0,0,-0.5551864879887359,1,1,1,-0.40646819474990575,22.8876,0.0,-0.8376494637177788,-0.2499898451208754,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.5931865739983091,0,0,-0.5091091174049641,1,1,1,-0.3374432030673318,28.762500000000003,0.0,-0.6246495966932719,0.598354705854071,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,-0.9861222576157678,0,0,1.3005859063525549,0,1,1,2.37352277394639,86.5,0.0,1.5748577304337725,-0.7037312515203413,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,1,-0.8357118927001413,1,0,1.827641567424142,0,2,0,1.2438434687191542,108.9,18.0,1.8122377613733929,-0.5236837228673362,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,2,0.29236584416705635,0,2,-0.12293496395240078,1,3,0,-0.369900187785899,52.0,0.0,0.3503178914890206,0.4183071772010659,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.8188021213717487,0,0,-0.10999386513144661,1,1,1,0.26044089100184115,26.55,40.0,0.37131944389592797,0.7213575976808891,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.08366006812200955,0,0,-0.20469917923024744,1,1,1,0.11857008901932546,67.57499999999999,28.0,0.20683390462436832,0.16081972715738832,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.23407043303763592,0,0,0.5946089659095145,1,1,1,1.3159526082709134,169.4874,26.0,1.1375245398907599,0.045144866300543984,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.008454885664196365,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,29.0,-0.8231713196326232,0.21569817843042113,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,25.0,-0.7880629125377953,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.5179813915404959,0,0,-0.11617029865962926,0,1,1,0.2511884473942858,26.2875,36.0,0.361348788089461,0.555185233493742,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1.8716746757811333,1,0,0.662942673538269,1,2,0,0.3714702142925055,59.4,0.0,1.188844321878178,1.1968861334624432,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3844807979532623,0,0,-0.558325292684582,1,1,1,-0.4111701984727549,22.4874,24.0,-0.8538751390212741,-0.07943653299099825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1.345238398576441,0,0,0.06578860954416106,0,1,1,0.5237671984430778,34.0208,47.0,0.6212047649429226,0.9765209134031356,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,2,0.36757102662486957,0,0,-0.4876386579974721,0,1,1,-0.30527994671725833,21.0,0.0,-0.5385497616659674,0.4652310214263179,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.16646411453197382,1,1,1,0.17584712087562057,72.44999999999999,25.0,0.27639678810685203,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,0.5179813915404959,1,0,-0.12293496395240078,1,2,0,-0.21716143616911202,52.0,0.0,0.3503178914890206,0.555185233493742,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.2171606617092432,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,32.0,-0.8059607675574288,0.36998241616245464,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.06675029679361683,0,0,1.4652908004374259,0,1,1,2.6202546034811998,93.5,0.0,1.6550088670537937,0.26877700830987145,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.5348911628688886,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,22.0,-0.8059607675574288,-0.21441128597586506,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5646970191586081,1,1,1,-0.42071519553533004,21.674999999999997,25.0,-0.8876115073381831,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1.1196228512030013,0,1,0.6295122858931569,0,2,0,0.3464304583351442,57.9792,0.0,1.1640533508450142,0.8720485836005318,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-0.3092756154954491,0,0,-0.5645981962221572,1,1,1,-0.4205671564376092,21.6876,25.0,-0.8870798384162878,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.8564047126006552,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,40.5,-0.8231713196326232,0.7409791624900989,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,1.5708539459498805,0,0,-0.4876386579974721,1,1,1,-0.30527994671725833,21.0,0.0,-0.5385497616659674,1.0746575823711766,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.8188021213717487,0,0,4.483606807479136,0,1,1,7.141763418804309,221.7792,40.0,2.548137596604629,0.7213575976808891,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,3,0.7435969389139355,0,0,-0.548226529750121,1,1,1,-0.39604201258184907,23.775,39.0,-0.8025478579119842,0.681386201981717,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.45968598041107545,2,1,-0.4641093874139191,1,4,0,-0.5740414038891046,23.0,23.0,-0.45171191967458874,-0.14551751531827087,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-2.038994812025152,1,1,-0.12293496395240078,1,3,0,-0.369900187785899,52.0,0.0,0.3503178914890206,-3.5116328014824925,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-0.3092756154954491,0,0,-0.5645981962221572,1,1,1,-0.4205671564376092,21.6876,25.0,-0.8870798384162878,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.9109170751579546,1,1,-0.5645981962221572,1,3,0,-0.5904408461588517,21.6876,17.0,-0.8870798384162878,-0.6112055388695674,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,3,-0.5724937540977952,0,2,-0.20862150863652568,1,3,0,-0.412687011767657,67.0749,0.0,0.1994278313614533,-0.2499898451208754,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.06675029679361683,0,0,-0.5308736926947507,1,1,1,-0.3700470519701459,25.987499999999997,0.0,-0.7198607416515719,0.26877700830987145,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-1.6629688997360863,0,2,-0.11705264630651252,1,3,0,-0.3669629041009608,52.5,0.0,0.3599165841728647,-1.9239063492097896,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1.1948280336608146,0,0,-0.10999386513144661,0,1,1,0.26044089100184115,26.55,0.0,0.37131944389592797,0.9076271427455422,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
1,1,0.06675029679361683,0,0,1.7694066227298482,1,1,1,3.0758273030151164,106.425,0.0,1.788515666498563,0.26877700830987145,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.3935215756632601,1,1,1,-0.16429032984022424,43.5,25.0,-0.22768400474939252,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,-0.5348911628688886,0,2,0.43000289476109443,0,3,0,-0.09379552140170716,49.5,0.0,1.0024082092795594,-0.21441128597586506,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0.5179813915404959,0,2,0.9358822123074836,0,3,0,0.15881087550297904,71.0,0.0,1.3718032858979057,0.555185233493742,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,3,-1.51255853482046,4,2,0.0011819383758412065,1,7,0,-0.5178973243112858,93.82499999999999,0.0,0.5361711062385779,-1.5626906554610969,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,3,-1.3621481699048337,4,2,0.0011819383758412065,1,7,0,-0.5178973243112858,93.82499999999999,0.0,0.5361711062385779,-1.2675559440396782,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,0.2171606617092432,1,0,-0.12293496395240078,1,2,0,-0.21716143616911202,52.0,32.0,0.3503178914890206,0.36998241616245464,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1.5708539459498805,1,0,1.7694066227298482,0,2,0,1.2002248059978218,106.425,50.0,1.788515666498563,1.0746575823711766,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,2.623726500359265,0,0,-0.12293496395240078,1,1,1,0.24105481868124892,26.0,64.0,0.3503178914890206,1.467306482738813,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,2,-0.7605067102423282,1,0,-0.12293496395240078,1,2,0,-0.21716143616911202,52.0,0.0,0.3503178914890206,-0.4406522267396903,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1,2,0.06675029679361683,0,0,-0.40852148566027513,1,1,1,-0.18676055003000153,27.725,30.0,-0.2714236482610978,0.26877700830987145,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.29236584416705635,1,1,-0.2517577203973534,1,3,0,-0.4342267004860459,61.574999999999996,33.0,0.1143024238920972,0.4183071772010659,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-1.5877637172782733,1,1,0.13000469482079385,1,3,0,-0.24359698933355592,73.5,0.0,0.6993586737702213,-1.7332439675909739,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,-0.9109170751579546,0,2,1.8743071697725027,0,3,0,0.6274051410689637,110.8833,17.0,1.830864631844808,-0.6112055388695674,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,2,-0.15886525057982273,0,0,-0.12293496395240078,1,1,1,0.24105481868124892,52.0,27.0,0.3503178914890206,0.10401532767762588,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5504806338720254,1,1,1,-0.39941871390605405,23.4876,25.0,-0.8137871087278503,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.5348911628688886,0,0,-0.5646970191586081,1,1,1,-0.42071519553533004,21.674999999999997,22.0,-0.8876115073381831,-0.21441128597586506,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,-0.5348911628688886,0,0,-0.551755920337654,1,1,1,-0.40132912321473785,23.325000000000003,0.0,-0.8201999887044109,-0.21441128597586506,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,2.4733161354436386,0,0,-0.10999386513144661,1,1,1,0.26044089100184115,26.55,62.0,0.37131944389592797,1.416716138017848,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,1.4204435810342542,1,0,0.1970631159839199,0,2,0,0.02252091252184603,39.6,0.0,0.77515816012957,1.009898575843634,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,0.8188021213717487,0,0,4.618801290398115,1,1,1,7.344287953967325,227.525,40.0,2.5746575858437715,0.7213575976808891,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.7435969389139355,1,1,1.139410402855217,0,3,0,0.26044089100184115,79.65,0.0,1.4899586742034754,0.681386201981717,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,3,0.5179813915404959,1,0,-0.3252866909709565,1,2,0,-0.36872527431192376,52.199999999999996,0.0,-0.04906411355801083,0.555185233493742,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,25.0,-0.8231713196326232,-0.01594763973128568,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,0.8188021213717487,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,40.0,-0.8059607675574288,0.7213575976808891,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,-0.08366006812200955,0,0,-0.4170508462468131,1,1,1,-0.19953773405948275,27.0,28.0,-0.2971397889995716,0.16081972715738832,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,25.0,-0.7880629125377953,-0.01594763973128568,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.5724937540977952,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,0.0,-0.7880629125377953,-0.2499898451208754,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3844807979532623,2,0,-0.16646411453197382,1,3,0,-0.3916360870544418,72.44999999999999,24.0,0.27639678810685203,-0.07943653299099825,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.7605067102423282,0,0,-0.5489135844511608,1,1,1,-0.3970712367850514,23.6874,19.0,-0.8059607675574288,-0.4406522267396903,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.008454885664196365,0,4,-0.23881662157639924,1,5,0,-0.5268098822352982,63.224999999999994,0.0,0.14057895220285974,0.21569817843042113,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.3092756154954491,0,0,-0.5645981962221572,1,1,1,-0.4205671564376092,21.6876,25.0,-0.8870798384162878,-0.01594763973128568,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,0.2171606617092432,0,0,-0.5498924021074366,1,1,1,-0.39853752880057264,23.5626,32.0,-0.8108423936907564,0.36998241616245464,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,2.4733161354436386,0,0,-0.4876386579974721,1,1,1,-0.30527994671725833,21.0,62.0,-0.5385497616659674,1.416716138017848,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,1.79646949332332,2,0,0.47657202710006247,0,3,0,-0.07054163392478838,51.4792,0.0,1.0424452894926037,1.1671832950219512,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1,1,0.5179813915404959,0,0,-0.113817371601274,0,1,1,0.25471318781621155,26.3875,36.0,0.36515839739966754,0.555185233493742,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,3,-0.5724937540977952,0,0,-0.5523441521022427,1,1,1,-0.4022103083202193,23.25,0.0,-0.8231713196326232,-0.2499898451208754,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,3,-0.9861222576157678,0,0,-0.5452853709271769,1,1,1,-0.39163608705444175,24.150000000000002,16.0,-0.7880629125377953,-0.7037312515203413,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0,3,-0.7605067102423282,0,0,-0.3935215756632601,1,1,1,-0.16429032984022424,43.5,19.0,-0.22768400474939252,-0.4406522267396903,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,2,0.36757102662486957,0,0,-0.4288154815385896,1,1,1,-0.21716143616911202,26.0,0.0,-0.3336856715246667,0.4652310214263179,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.7435969389139355,1,0,0.5805902264958336,0,2,0,0.30978725690880304,55.9,0.0,1.1266762047666348,0.681386201981717,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,3,-0.5724937540977952,1,0,-0.39450274624659437,1,2,0,-0.4205689188078201,43.3749,0.0,-0.23048961900810686,-0.2499898451208754,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,3,0.2171606617092432,0,0,-0.548226529750121,1,1,1,-0.39604201258184907,23.775,32.0,-0.8025478579119842,0.36998241616245464,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,2,-0.3092756154954491,1,1,-0.02881788161818882,1,3,0,-0.3229036488268876,60.0,0.0,0.4941946697941956,-0.01594763973128568,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.7435969389139355,1,1,1.8743071697725027,0,3,0,0.6274051410689637,110.8833,0.0,1.830864631844808,0.681386201981717,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,2,1.8716746757811333,0,0,-0.12293496395240078,1,1,1,0.24105481868124892,52.0,54.0,0.3503178914890206,1.1968861334624432,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
